yaxis,xaxis
46.8838333,-112.517
44.8015,-111.0883333
36.5568333,-121.0583333
60.6042,-150.1109
51.3544,179.4471
51.8946,-178.6302
62.0236,-148.3336
35.243,-97.7409
38.814167,-122.7906647
60.5564,-153.0033
33.5065,-116.7946667
37.5743333,-118.8368333
51.4862,-176.6023
39.3685,-119.7388
53.719,-164.0013
35.994,-97.8971
53.4464,-165.9327
64.613,-149.4463
56.5855,-157.0136
33.4996667,-116.7971667
35.843,-118.254
59.7653,-153.318
60.4563,-147.3634
51.3514,-178.3969
62.7133,-149.7648
61.6654,-150.9846
44.8108333,-111.101
38.8175011,-122.7866669
38.8195,-122.7603302
37.6095009,-118.8218307
33.5036667,-116.8038333
60.5282,-141.6165
51.7986,-178.5889
36.638,-121.2583333
35.9826667,-117.9213333
60.1027,-150.6753
38.7840004,-122.7750015
59.9965,-147.8639
51.7703,-178.4723
35.2386,-97.7445
33.4968333,-116.7911667
51.1523,-176.1808
61.5191,-146.3902
35.2424,-97.7377
38.8390007,-122.8291702
43.2983333,-110.8166667
37.606,-118.8133333
68.7031,-144.197
37.2567,-114.9495
63.2115,-144.7186
44.9655,-111.6195
37.5145,-118.8413333
33.1925,-115.9993333
17.9958,-67.0076
-7.2302,155.8482
61.4704,-151.606
35.983,-117.9193333
57.2362,-155.568
37.548,-118.844
33.4668333,-116.453
60.0643,-140.1168
57.1586,-155.2904
38.3475,-122.412
59.9835,-153.1924
63.3483,-151.7705
51.6945,-178.4763
38.4766,-118.0796
37.668335,-118.8550034
33.6516667,-116.715
36.8953,-97.5197
33.5018333,-116.7948333
58.0292,-156.8266
44.7488333,-111.3611667
37.5806667,-118.8453333
59.9437,-136.7845
64.8309,-148.6375
64.8507,-148.6573
63.1127,-150.6366
61.0942,-152.027
38.8293343,-122.760498
37.6113319,-118.8095016
58.7598,-157.432
32.5357,141.4466
33.5101667,-116.7936667
-30.7084,-71.3876
50.2493,179.2603
59.6558,-153.0762
63.1636,-149.9545
53.0994,-171.2618
33.4955,-116.789
38.035,-118.0452
61.0304,-150.8495
37.5988333,-118.8181667
61.1648,-147.4605
33.822,-117.6266667
64.6244,-146.9952
46.8865,-112.5546667
33.6358333,-118.2388333
36.0266667,-117.7678333
36.0263333,-117.768
61.0109,-146.3053
-28.2451,-71.4756
63.2544,-150.4661
38.3843,-118.912
51.4112,-177.1397
33.5075,-116.7975
59.6793,-153.3188
61.2819,-146.8875
59.8109,-136.7114
37.6044998,-118.8154984
16.7132,-95.1141
33.4673333,-116.4501667
51.7173,-170.6294
33.4633333,-116.4491667
33.4678333,-116.4503333
37.5666667,-118.8378333
33.4631667,-116.467
33.4633333,-116.4598333
32.2485,-116.3941667
47.5353333,-121.9518333
64.7153,-150.8319
37.5383333,-118.8328333
33.492,-116.788
33.6353333,-118.2711667
33.463,-116.4668333
57.0457,-157.81
37.6178333,-118.8385
37.607666,-118.8198318
32.627,-115.71
37.6086667,-118.8263333
33.467,-116.4516667
35.8643341,-120.3041687
33.4633333,-116.465
36.79,-115.9815
37.5906667,-118.7938333
59.4952,-153.0325
36.9846667,-121.642
10.7417,-61.5769
44.0755,-114.5145
33.4696667,-116.4533333
34.026,-116.6466667
37.6018333,-118.8190002
33.4655,-116.4608333
33.4685,-116.452
33.469,-116.4621667
33.4678333,-116.4521667
33.4638333,-116.4701667
44.0741667,-114.506
38.8143333,-122.8236667
36.0716667,-121.6245
1.8944,127.094
61.3413,-139.954
36.9951,-116.2169
64.7177,-148.9578
34.5288333,-118.8076667
64.4397,-147.9386
34.5088333,-118.803
38.3729,-118.896
46.865,-112.5338333
61.0333,-152.3833
37.6063333,-118.9736667
46.9021667,-112.5165
35.9745,-120.5433333
33.9268333,-116.7375
37.605999,-118.819664
37.6036682,-118.817337
60.3336,-143.1087
51.9884,-179.2075
33.4858333,-116.7905
37.6001663,-118.817337
59.5835,-152.9833
33.486,-116.7903333
51.7764,-174.5893
59.9078,-136.8296
33.9888333,-116.6895
36.0506668,-120.6188354
33.4761667,-116.5843333
36.5578333,-121.1535
37.6685,-118.8685
61.8915,-146.871
2.2392,127.5041
45.866,-122.4381667
61.2571,-150.4007
37.526,-118.8453333
37.661499,-118.8550034
51.334,-178.221
52.1716,-171.0549
60.5389,-143.0581
36.2839,-97.5152
65.0008,-147.354
38.8180008,-122.7751694
37.6611667,-118.8561667
61.2127,-151.9798
36.0313339,-120.5993347
-14.4931,167.4107
36.0330009,-120.5979996
19.3516667,-155.4938333
31.6653333,-115.9883333
59.7009,-152.6183
33.5118333,-116.7925
33.5066667,-116.7946667
60.0763,-140.7731
37.5408325,-118.833168
46.9005,-112.5173333
60.2444,-140.8153
37.667,-118.8568333
34.702,-116.3021667
37.6683333,-118.857
37.6031685,-118.8168335
37.6608315,-118.8568344
64.8076,-149.2335
63.1075,-151.4881
63.2746,-151.44
33.4911667,-116.7923333
62.2433,-148.9154
-8.32,115.5201
33.5123333,-116.4925
60.0691,-152.863
42.5375,-111.3833333
38.7838326,-122.7211685
37.5621667,-118.844
37.6085,-118.8226667
62.8205,-149.8559
34.3216667,-117.103
38.3256,-118.7621
37.6026667,-118.8013333
37.603,-118.8333333
37.6118333,-118.8251667
68.8152,-147.6865
37.6098333,-118.8231667
59.793,-136.6221
63.2775,-151.1891
-24.3331,-67.0212
37.6108333,-118.8281667
58.9168,-154.523
61.7415,-149.6544
63.2466,-151.0326
68.8123,-147.6262
36.9238,-116.0105
35.0266667,-118.1386667
62.5144,-150.8725
36.7028333,-121.339
33.1931667,-115.9993333
38.8203316,-122.7621689
66.7059,-135.8717
37.987,-122.4528333
-33.2452,-70.4606
60.571,-151.8332
38.8198318,-122.7608337
61.4166,-146.5082
37.6033333,-118.817
37.6111679,-118.8195038
-6.5136,104.6171
58.182,-155.3393
38.8378334,-122.7836685
33.2733333,-116.3316667
38.836834,-122.8075027
38.8371658,-122.8058319
33.4935,-116.7903333
42.617,-111.4581667
33.4993333,-116.7921667
59.3357,-152.9974
34.2117,141.6348
18.0603,-67.0046
61.4376,-146.5179
37.661335,-118.8566666
37.616,-118.8126667
33.8206667,-117.482
51.6447,-178.4082
61.2847,-151.6023
45.6396667,-122.7161667
34.6856667,-120.2308333
58.1067,-153.2256
63.059,-151.4449
37.6041667,-118.8191667
37.6291667,-119.0041667
33.4931667,-116.7911667
37.5416667,-118.8373333
59.4651,-153.0354
37.3652,-117.1141
53.5512,-163.5163
51.4351,-179.5263
37.6053333,-118.8303333
33.4931667,-116.7908333
33.4898333,-116.7935
37.611,-118.8255
33.5676667,-116.6478333
37.609,-118.832
59.8506,-150.7792
38.8231667,-122.7785
64.8689,-148.6858
36.706,-121.3368333
33.2261667,-116.7403333
62.1066,-145.1344
61.5954,-146.4494
37.6105,-118.8221667
38.8243332,-122.8151703
63.0798,-151.5124
59.9211,-152.2382
37.3747,-117.1147
15.0363,-94.1354
61.0184,-146.5496
51.662,-178.4812
33.4965,-116.7865
60.1094,-152.1622
34.3243333,-116.4598333
33.4981667,-116.7911667
61.078,-152.3768
58.9348,-154.3837
33.5041667,-116.7941667
19.394,-155.2778333
37.6013333,-118.8225
51.6937,-178.4991
37.6031667,-118.809
33.5058333,-116.7963333
34.2088333,-117.6176667
64.8571,-148.6402
40.4706667,-74.149
38.4768333,-112.8385
37.6038322,-118.821167
31.8098333,-116.2666667
64.8734,-148.6577
38.8061676,-122.7858353
39.7835,-120.6016667
62.2038,-149.6713
51.2396,-178.4174
36.4441667,-121.0068333
18.9133,-63.8351
33.4898333,-116.7908333
62.9022,-151.2368
59.7942,-152.2542
60.4309,-152.0944
51.5386,-178.1405
37.6076667,-118.8165
37.6071667,-118.8163333
37.6051667,-118.8186667
37.6038333,-118.7993333
37.6043333,-118.82
-22.1474,-68.6711
60.8152,-159.2453
45.838,-111.663
19.412,-155.6145
37.5991667,-118.8165
68.8864,-147.4692
64.7371,-148.501
-23.978,-69.2682
36.2772,-97.5123
46.8725,-112.5243333
62.8023,-150.5815
37.6040001,-118.8221664
37.6065,-118.8221667
37.6046667,-118.8273333
64.7705,-149.1648
37.6086667,-118.8236667
32.651,-115.8661667
37.5983315,-118.8148346
37.6068344,-118.8209991
37.6043333,-118.8166667
65.0524,-151.1774
37.6055,-118.8218333
58.6686,-154.9615
37.6043333,-118.8368333
33.5118333,-116.7941667
-17.9578,-178.3736
37.6018333,-118.8198333
37.6055,-118.8208333
37.6141667,-118.8345
37.6085014,-118.8215027
37.6073341,-118.8228302
33.487,-116.7891667
37.6063333,-118.823
36.7835,-121.1505
36.6523,-116.2662
37.6038333,-118.8251667
37.6103333,-118.8188333
60.2484,-152.7628
64.8552,-148.6866
37.6101667,-118.8335
37.6026667,-118.8218333
33.9476667,-117.232
60.1643,-141.3184
33.5041667,-116.5038333
38.3978,-118.3596
19.4603333,-155.6036667
37.6341667,-118.8715
37.6061667,-118.8238333
37.6091667,-118.8211667
37.5424,-117.7837
59.0428,-150.2057
60.0937,-151.4523
36.8321667,-121.4068333
37.5999985,-118.8160019
37.6105,-118.8305
37.6083333,-118.8196667
37.6015,-118.8181667
37.6028328,-118.821167
37.6103333,-118.8165
37.6086667,-118.8333333
37.6046667,-118.8411667
59.421,-150.9075
37.6155,-118.8348333
33.5001667,-116.7928333
37.6028328,-118.8201675
37.6040001,-118.8209991
62.9374,-148.6216
37.5981667,-118.8135
37.6053333,-118.8186667
37.6035,-118.8203333
33.4906667,-116.7866667
60.0031,-141.0885
36.6454,-115.1295
-21.6729,168.5309
38.8318329,-122.8473358
36.919,-116.0045
33.2253333,-116.7385
36.8356,-117.5752
64.8866,-148.6484
59.5382,-150.3382
-21.8611,-179.4282
37.6003333,-118.8183333
38.822834,-122.8436661
64.8541,-148.6274
38.7903328,-122.7508316
51.9917,179.5819
6.2792,125.9819
42.5846667,-111.4158333
64.8665,-148.6765
64.8674,-148.6769
64.9276,-148.6711
65.1188,-148.6924
37.2572,-114.5555
64.862,-148.6552
38.8395004,-122.786499
60.4435,-143.2012
64.6885,-148.2572
33.4933333,-116.7925
35.2335,-97.7549
37.0395,-115.2068
58.4453,-153.9898
59.5861,-152.4748
35.6842,-97.4293
36.6131667,-121.1055
33.2236667,-116.7503333
52.3873,-173.7392
63.5602,-147.4262
37.6073333,-118.8543333
59.658,-152.8231
40.7237,-119.3483
24.1007,91.2708
61.5556,-146.5208
37.4329,-114.5881
38.4029,-118.9121
38.4006,-118.9159
38.7888336,-122.7623367
46.9438333,-112.5661667
60.9614,-152.4308
37.0988333,-121.8948333
37.6095,-118.8178333
19.5238333,-155.7216667
61.9292,-147.8702
63.1102,-151.5195
60.1712,-151.0202
33.5138333,-116.7963333
37.2106,-117.8671
37.6581667,-119.3758333
61.2848,-146.7382
33.6683333,-116.7368333
37.2748333,-97.6241667
37.2758333,-97.6216667
61.3309,-151.0682
38.3909,-119.3095
33.4923333,-116.4866667
60.8566,-148.6286
62.8737,-148.5083
38.4079,-118.9039
35.9285,-117.9553333
51.5238,-176.5557
36.5563333,-121.0616667
61.6658,-151.127
35.2245,-97.8047
33.0256667,-116.4293333
37.3616667,-118.4986667
33.486,-116.7936667
36.6563,-116.2696
64.5444,-149.3375
63.9981,-148.7593
63.9847,-148.7186
45.9093333,-111.5851667
36.0238333,-117.7703333
37.5936661,-118.966835
38.5318,-118.5025
57.1593,-154.1945
63.4783,-147.3612
37.2215,-116.2614
58.0875,-139.0992
33.2223333,-116.749
46.1383333,-122.5798333
37.6021652,-118.8171692
18.3121,-66.056
37.6086667,-118.8333333
35.044,-117.6743333
55.3957,-150.714
38.838501,-122.8303299
37.5586667,-121.697
64.9964,-147.3134
38.3684,-118.8949
33.5031667,-116.7613333
43.7243333,-121.2416667
38.3981,-118.8935
62.1833,-150.2588
37.6533333,-118.8551667
19.1875,-155.6868333
18.6401,-66.9628
33.4961667,-116.7901667
38.8253326,-122.7968369
35.9256668,-120.4725037
39.7938333,-122.6825
59.6801,-136.8148
37.659,-118.858
37.6086667,-118.8306667
37.61,-118.8235
45.0836667,-110.3945
49.1553333,-120.6993333
37.4958333,-118.8645
43.3526667,-111.072
60.1464,-140.6753
35.7605,-84.1596667
0.0136,123.4247
33.509,-116.5625
-4.2272,143.4798
-20.4964,-178.4955
64.9747,-147.8104
37.3941667,-118.4525
58.1808,-155.3494
34.592,-117.1185
38.6308,-119.7485
37.4681667,-118.837
38.8171654,-122.8119965
34.3991667,-118.8076667
33.8546667,-117.4873333
1.33,97.1202
60.272,-141.6488
37.1323,-116.6161
38.3832,-118.8903
33.4658333,-116.4655
60.2348,-141.6789
45.0165,-122.6905
58.2008,-151.5129
33.4906667,-116.7901667
33.3343333,-116.3788333
59.8652,-136.7248
37.9663333,-121.9251667
46.9061667,-112.7431667
46.9066667,-112.517
36.8883333,-121.6211667
46.9033333,-112.5111667
30.245,87.4429
36.4366667,-121.0133333
36.4355,-121.0153333
29.4217,66.4574
46.322,-111.595
46.1978333,-122.1773333
46.202,-122.1828333
36.4358333,-121.0146667
37.6216667,-118.8495
36.5563333,-121.0683333
38.4179,-118.9046
60.0255,-151.4058
46.8655,-112.5311667
34.024,-117.1271667
19.4163333,-155.4873333
36.8283,-114.4978
33.4961667,-116.7903333
36.7318,-116.2654
59.8835,-136.7626
39.5913,73.6614
33.4948333,-116.7888333
42.5853333,-111.4136667
61.8305,-149.8578
42.6225,-111.431
62.2006,-150.0815
-21.1553,-68.6581
46.8985,-112.5165
38.8203316,-122.8111649
33.5111667,-116.791
15.6661,-93.8075
37.5667,-117.9599
33.9231667,-116.779
33.5086667,-116.4445
38.8236656,-122.7976685
62.7423,-149.8308
46.8728333,-121.9355
33.5271667,-116.7211667
36.5765,-121.1763333
37.4541,72.164
61.1189,-151.1288
37.5686667,-118.8506667
46.8976,-112.5302
37.0335,-117.872
33.7841667,-115.9835
36.0316667,-120.5905
38.821,-122.8095
37.6593333,-118.858
37.6103333,-118.8198333
46.9376667,-112.7755
38.8101654,-122.8218307
37.4561667,-118.8311667
35.6165,-120.8713333
38.7794,-118.9096
63.2907,-151.0689
33.5155,-116.4871667
44.5861667,-110.8973333
-29.4386,-71.4229
61.272,-151.4234
33.0431667,-116.4503333
65.1842,-151.7479
39.2244,-120.09
33.4686667,-116.4546667
38.8105011,-122.8264999
37.9738,-118.137
33.5006667,-116.7913333
33.6551667,-116.7243333
52.8046,-166.6853
33.5093333,-116.5585
38.8208351,-122.8116684
32.7706667,-115.4563333
32.7755,-115.456
38.8198318,-122.8128357
37.6056671,-118.8206635
38.8328323,-122.879837
64.599,-149.4033
38.2344,-118.4831
33.7816667,-115.9716667
38.2328,-118.4634
33.5093333,-116.7968333
19.3263333,-155.1438333
38.8110008,-122.814003
34.1658333,-117.4873333
46.891,-112.503
-17.6795,-178.5379
63.1588,-150.7479
33.5138333,-116.7928333
60.5783,4.6569
37.6563333,-118.8586667
37.6421667,-119.0215
36.3133333,-89.543
38.8183327,-122.8119965
39.6282,-120.4797
18.8505,-64.9218
39.2295,-120.0911
38.8190002,-122.8118362
36.8827,-97.6508
-22.1494,-68.6582
47.661,-120.2856667
39.2414,-120.0824
33.4905,-116.7911667
63.1197,-150.5379
33.4886667,-116.7885
33.5068333,-116.7943333
35.9648323,-120.5281677
60.1676,-147.9368
37.605,-118.8361667
33.112,-116.618
38.8203316,-122.8128357
38.8176651,-122.8101654
38.8198318,-122.8118362
38.8203316,-122.8118362
38.817,-122.8115
34.0168333,-118.1975
32.7893333,-115.4543333
38.8218346,-122.8118362
33.4846667,-116.7958333
38.096,-119.2878
33.5285,-116.4531667
38.8206667,-122.8111667
32.7925,-115.4478333
64.8704,-148.5695
32.7798333,-115.4545
32.7833333,-115.4533333
37.5551667,-121.6966667
38.8093333,-122.8218333
63.2622,-149.8174
33.1853333,-116.7193333
36.4541667,-121.0326667
37.1107,-116.8006
59.8991,-142.2253
33.4941667,-116.7855
37.5855,-118.8348333
35.9393333,-117.65
35.9385,-117.6521667
35.9495,-121.5501667
19.2793,-67.9218
37.9631,-118.1183
39.4264,-120.5573
33.5053333,-116.7968333
38.7795,-122.747
37.5673333,-118.8388333
-21.4618,168.5485
38.4937,-118.1601
40.6558333,-121.817
38.4688,-118.1504
63.3171,-144.8978
39.0325,-122.8655
33.4885,-116.7923333
63.2574,-151.1298
38.8131667,-122.8268333
63.5475,-147.2217
33.4806667,-116.7903333
33.5083333,-116.7945
36.6575,-116.2706
19.439,-155.6161667
38.1458333,-112.3236667
60.3577,-147.3851
63.2676,-151.101
34.1645,-117.4871667
38.8250008,-122.8198318
36.2702,28.4165
37.1012,-116.8065
63.3103,-151.562
40.3041667,-124.7613333
37.6635,-118.857
40.7526667,-123.6521667
37.6135,-118.8358333
59.8078,-152.328
62.5596,-152.1661
33.3531667,-116.3478333
35.0401667,-118.3083333
36.4408333,-120.9995
33.1031667,-116.3485
38.8118324,-122.791832
37.9687,-118.1473
37.193,-116.3593
37.6153333,-118.8278333
46.847,-121.7593333
34.0618333,-117.5371667
38.8233337,-122.7925034
35.0283333,-117.671
37.6455,-118.9158333
45.6786667,-122.397
19.0456667,-155.4428333
19.353,-155.0723333
64.9921,-147.4075
37.1088,-116.8044
32.898,-115.8826667
37.6061667,-118.9396667
38.8286667,-122.7836667
37.6423333,-119.0148333
64.6596,-152.0757
-49.0125,124.7942
33.497,-116.7891667
15.0724,-94.1521
63.0654,-150.8936
33.0543333,-114.994
35.9395,-117.6495
63.3818,-151.766
61.4783,-146.5588
44.7698333,-110.9915
37.454,-118.8141667
37.9667,-118.1302
35.9391667,-117.6513333
35.9401667,-117.6508333
63.3888,-151.7831
62.5381,-151.1901
45.8986667,-75.4061667
35.9723333,-120.5293333
63.2577,-151.3529
40.7108333,-124.5481667
59.8596,-153.4667
37.5881667,-118.9616667
33.4926667,-116.7928333
37.9672,-118.0776
37.9656,-118.1332
33.2178,103.6997
37.6123333,-118.9506667
59.9508,-136.8063
38.0483333,-122.2853333
60.195,-140.6644
63.4684,-147.8041
37.5726667,-118.8351667
19.2556667,-155.3773333
19.2501667,-155.3745
19.267,-155.39
34.9838333,-118.1913333
58.2782,-155.1629
37.6033333,-118.8276667
46.0038333,-112.478
33.0048333,-116.3386667
37.4678333,-118.8166667
61.5395,-150.5149
19.4055,-155.2783333
35.4821667,-120.5953333
42.591,-111.4153333
37.214,-122.1413333
46.8163333,-111.6933333
61.5644,-149.8978
33.4726667,-116.4573333
38.4142,-118.929
63.5393,-151.1049
63.5521,-151.0634
38.7970009,-122.8028336
38.7926674,-122.8050003
33.4908333,-116.7895
38.7929993,-122.803833
64.7748,-147.3463
60.2033,-140.6509
33.8555,-117.4965
19.6771667,-155.238
12.3995,57.8139
37.4763333,-118.9966667
38.8353348,-122.8089981
37.6093333,-118.8238333
59.8239,-152.9825
33.596,-116.6308333
37.9731674,-118.6691666
36.5863,-117.088
37.3597,-117.1322
33.4956667,-116.7883333
37.6096667,-118.8193333
62.1386,-150.2418
36.0266,-97.905
37.191,-117.0187
38.8223343,-122.8115005
38.8224983,-122.8105011
38.7924995,-122.8056641
57.9814,-137.7446
61.4115,-140.0968
33.4896667,-116.7881667
64.083,-165.3898
51.5261,-178.3311
36.0303,-97.9096
38.9281,-118.7809
46.8698333,-112.5385
33.497,-116.7851667
37.6063347,-118.8199997
36.9803,96.3777
51.7783,-178.5057
38.7985001,-122.8128357
33.4713333,-116.4555
37.467,-119.0008333
33.4678333,-116.4638333
38.2627,-118.3992
61.4498,-150.9318
19.022,-67.458
33.4758333,-116.5908333
64.6762,-152.1053
64.6002,-150.8066
33.498,-116.788
61.743,-148.2167
33.8771667,-118.677
56.342,-154.1453
52.6623,-166.9273
-23.6447,-179.9713
63.8729,-148.6707
33.4985,-116.929
33.428,-116.4126667
64.872,-173.2179
37.5426667,-118.9903333
33.5088333,-116.7928333
58.539,-150.3492
59.6286,-152.2235
61.0319,-148.3164
38.8231659,-122.8036652
64.8374,-147.4603
33.9975,-116.6978333
54.0312,-161.023
-2.4313,-76.7849
33.9888333,-116.679
60.1845,-153.4171
63.2156,-149.3298
61.3076,-147.3996
33.7105,-116.816
63.22,-149.304
33.7415,-117.5176667
33.5081667,-116.7951667
-30.1052,-72.0561
32.502,-115.4603333
37.9684,-118.6639
38.8278351,-122.8098297
38.3931,-118.8818
37.587,-118.8446667
33.4906667,-116.791
2.6505,66.5651
63.8429,-148.7205
33.4723333,-116.585
37.6054993,-118.8166656
63.9269,-149.6697
38.4161,-118.9106
36.5466667,-89.6666667
59.8134,-151.8277
37.6599998,-118.8538361
37.6118333,-118.8273333
-6.6111,128.5272
45.6003333,-111.2166667
36.7089,-116.311
33.4975,-116.7945
35.5443333,-120.779
37.9661,-118.1356
60.2189,-152.8307
44.7136667,-111.1356667
33.4715,-116.5536667
33.494,-116.594
39.7933333,-122.69
38.7845001,-122.7656631
61.0908,-151.3608
37.2842,-114.5513
37.8591,-118.1534
60.0235,-141.0804
46.1631667,-122.1318333
37.5886667,-118.9668333
38.8233337,-122.7551651
68.2471,-148.7906
33.987,-116.9265
-34.6847,-70.7766
47.2273333,-122.4538333
18.2493,-67.9116
33.4708333,-116.4556667
47.8533333,-114.2606667
37.5061684,-118.9921646
37.5900002,-118.9654999
38.5734,-118.5912
35.7078333,-121.046
35.7113333,-121.0486667
59.4303,-151.8512
38.4111,-118.9233
63.3053,-150.9994
36.4075,-120.9775
36.5826667,-121.1766667
60.3241,-141.2263
60.4577,-143.0083
37.6516667,-118.8618333
60.188,-141.3102
33.0006667,-116.3443333
-15.5577,-173.1136
63.0737,-149.2138
56.9797,-157.632
64.7262,-152.3698
60.0936,-152.5573
37.488,-118.8191667
37.6556667,-118.8583333
63.2822,-150.4181
37.6526667,-118.8565
37.3968,-115.0855
44.507,-111.222
38.8236656,-122.7941666
33.915,-117.7735
61.5932,-150.5544
37.5701667,-118.8445
38.8321648,-122.7983322
33.531,-116.7236667
55.5389,-160.8604
32.5108,141.5577
64.4108,-149.3701
47.771,-122.3388333
43.2958333,-110.9038333
54.8722,-160.2669
37.5463333,-121.8413333
37.9644,-118.1332
37.9665,-118.1309
61.3694,-139.899
33.3571667,-116.372
61.0004,-146.5386
32.8928333,-115.99
37.4179,-115.091
19.1693333,-155.4761667
46.8678333,-112.525
33.508,-116.7923333
37.6146667,-118.8361667
33.5118333,-116.7905
52.465,-169.0724
47.7496667,-122.3711667
29.5824,81.2208
37.6051674,-118.8208313
42.5845,-111.429
35.7105,-121.0423333
63.4929,-146.6264
39.2906,-119.9726
63.0575,-150.5319
33.6656667,-116.7113333
33.6616667,-116.7151667
54.9915,-159.828
33.5018333,-116.7945
37.6383333,-122.4718333
37.799,-122.2003333
42.5938333,-111.4293333
37.5693333,-118.8195
33.4286667,-116.348
33.5,-116.7963333
38.5091,142.2816
33.5186667,-116.5181667
33.2915,-116.2463333
37.6053352,-118.8203354
38.8096657,-122.8105011
63.3477,-144.9236
53.5423,-165.3822
33.2875,-116.2486667
63.361,-151.7521
59.0519,-145.5141
37.1699,-117.3819
34.449,-116.2095
61.7514,-149.4526
36.9205,-116.1588
33.4766667,-116.5888333
36.5823333,-121.175
38.7109,-118.5613
-5.8586,147.5918
37.6315,-118.8101667
-31.1603,-71.5523
33.7896667,-116.8973333
60.5899,-151.2378
61.469,-146.5669
35.3296667,-92.5036667
60.3295,-153.037
37.609,-118.8183333
60.1594,-152.7557
36.9195,-116.1605
51.2404,178.5616
37.6241667,-118.8395
37.594,-118.8443333
64.8414,-173.1918
37.5633316,-118.8391647
63.0899,-149.2187
60.4215,-143.1865
37.6445,-118.8646667
46.8685,-112.4663333
66.0557,-148.4815
60.9666,-146.9943
37.6041667,-118.8255
-8.7188,-74.3557
38.1075,-112.7793333
37.6093333,-118.822
63.174,-150.619
61.4053,-140.0859
33.5185,-116.7925
61.4188,-140.0418
33.5011667,-116.7918333
37.4733333,-118.4823333
42.574,-111.4206667
49.4561667,-120.5381667
61.2729,-141.5838
62.2837,-151.1433
60.0867,-152.9335
33.5031667,-116.796
53.5726,-167.2382
35.6336667,-118.321
46.8845,-112.5241667
67.0804,-158.4911
46.8915,-112.52
62.565,-151.7616
-23.9847,-67.1606
61.1622,-146.9328
38.468,73.4216
33.4875,-116.4816667
38.8460007,-122.8261642
64.8281,-148.7139
37.6383333,-119.0073333
42.5805,-111.4171667
38.8183333,-122.7708333
36.658,-121.276
42.5896667,-111.428
37.5279999,-118.8170013
-21.5995,168.6868
51.6148,-178.4064
60.3314,-141.7681
42.5968,-111.4471
53.591,-167.2639
32.5998333,-117.0898333
53.5974,-167.2599
38.8105011,-122.7733307
34.0911667,-117.7781667
62.0507,-148.2526
48.3416667,-122.9583333
68.7613,-145.2822
33.5126667,-116.7911667
62.2757,-150.4374
46.8623333,-112.532
46.8626667,-112.5238333
62.023,-149.4379
38.8296661,-122.8069992
59.6271,-153.4645
48.6188333,-123.0796667
46.4313333,-111.3853333
64.6561,-149.2671
37.6081667,-118.8213333
37.3091,-114.5543
44.7286667,-110.9928333
63.0992,-151.5298
59.8792,-152.7066
38.0514,-118.7794
59.5693,-152.6425
64.9019,-173.1885
38.0595,-118.8292
37.6048317,-118.8138351
37.6051674,-118.8178329
35.9401667,-117.6485
61.2171,-144.5451
38.4028,-119.301
60.2253,-153.0759
37.5891667,-119.0133333
61.6515,-149.948
62.143,-145.5843
33.4858333,-116.4701667
60.0764,-141.3054
60.4848,-152.4224
47.6081667,-114.058
60.0936,-153.0254
32.5805,-115.681
36.6626,-116.2768
37.5378333,-118.8236667
37.175,-117.3956
62.8018,-150.8989
38.3847,-119.3297
38.7956657,-122.7969971
59.6727,-153.4508
38.8186667,-122.7961667
38.3436667,-119.3233333
37.2983,-114.5384
45.814,-111.6796667
44.5103333,-111.2295
63.1694,-150.7649
39.0044,-118.3766
11.6724,-61.1719
42.5681667,-111.4001667
44.514,-111.2318333
33.3463333,-116.405
40.9538345,-123.4556656
36.4471,-117.0434
37.9588,-118.1361
37.6058333,-118.8341667
51.371,-176.0601
33.5063333,-116.7916667
33.0015,-116.3418333
33.2325,-116.7798333
37.0243333,-121.1981667
59.9932,-141.9775
32.5903333,-115.6928333
37.0047,72.6088
51.7328,-178.4584
37.6091652,-118.8085022
60.1428,-141.6791
37.1695,-117.3794
37.4856667,-118.515
51.477,-177.919
63.0133,-151.6023
51.7385,-178.528
44.7271667,-110.9975
63.5399,-146.9879
58.3879,-154.9847
60.5715,-150.7573
37.3153,-114.5295
66.6776,-135.8078
39.361,-123.2673333
37.6368332,-118.9469986
34.0483333,-117.2218333
58.3463,-154.6798
60.0814,-152.9621
46.842,-112.4776667
33.1021667,-116.383
43.5585,-107.4048333
63.4986,-151.3165
33.3303333,-116.3855
36.0337,-97.8956
57.7198,-156.8552
18.5445,-66.8043
62.3352,-148.3053
57.7097,-156.3783
37.5665,-118.8868333
60.3417,-140.2989
61.1102,-151.3392
34.0883333,-117.323
37.5515,-118.8803333
38.8256667,-122.808
33.7101667,-116.7601667
38.8261681,-122.8078308
65.6034,-152.1687
33.5625,-116.9288333
37.2199,-115.6017
33.983,-116.6628333
32.9995,-116.3406667
59.8874,-152.8107
37.2387,-117.8886
38.5799,-118.6003
33.5068333,-116.7965
37.5741667,-118.9843333
42.6491667,-111.4441667
63.0821,-151.4744
37.9626,-118.1459
37.9681,-118.1353
37.6353333,-118.9188333
37.5398331,-118.8119965
62.4243,-150.3261
34.9058333,-118.7113333
33.0006667,-116.3416667
37.8928333,-122.2255
63.374,-151.5462
61.668,-147.3851
37.0795,-122.392
33.5015,-116.7933333
38.8146667,-122.8296661
33.9658333,-116.9428333
33.9646667,-116.9408333
33.9066667,-116.8735
38.8390007,-122.8258362
38.4404984,-122.3430023
50.0612,179.6538
33.4965,-116.789
59.9655,-153.4144
32.967,-115.8645
33.7721667,-116.1371667
51.4881,-177.9702
